OK | rec=694e4fa7aca96f5efbe2ff25 | turn=1
OK | rec=69b3b3b2e42ed6415b95d42e | turn=1
OK | rec=69b3b3b2e42ed6415b95d42e | turn=2
OK | rec=69b3b3b2e42ed6415b95d42e | turn=3
OK | rec=69b3b3b2e42ed6415b95d42e | turn=1
OK | rec=69b3b3b2e42ed6415b95d42e | turn=2
OK | rec=69b3b3b2e42ed6415b95d42e | turn=3
OK | rec=69a57f3c993748a05837bd5b | turn=1
OK | rec=69a57f3c993748a05837bd5b | turn=2
OK | rec=69a57f3c993748a05837bd5b | turn=3
OK | rec=69a57f3c993748a05837bd5b | turn=2
OK | rec=69a57f3c993748a05837bd5b | turn=3
OK | rec=69b8db0fbc1a32fe548e9c6e | turn=1
OK | rec=69b8db0fbc1a32fe548e9c6e | turn=2
OK | rec=69b8db0fbc1a32fe548e9c6e | turn=3
OK | rec=69b79664bc1a32fe548e950a | turn=1
OK | rec=69b79664bc1a32fe548e950a | turn=2
OK | rec=69b79664bc1a32fe548e950a | turn=3
OK | rec=69b3b3b2e42ed6415b95d42e | turn=1
OK | rec=69b3b3b2e42ed6415b95d42e | turn=2
OK | rec=69b3b3b2e42ed6415b95d42e | turn=3
OK | rec=69b3b3b2e42ed6415b95d42e | turn=1
OK | rec=69b3b3b2e42ed6415b95d42e | turn=2
OK | rec=69b3b3b2e42ed6415b95d42e | turn=3
OK | rec=69b79664bc1a32fe548e950a | turn=1
OK | rec=69b79664bc1a32fe548e950a | turn=2
OK | rec=69b79664bc1a32fe548e950a | turn=3
OK | rec=69b8db0fbc1a32fe548e9c6e | turn=1
OK | rec=69b8db0fbc1a32fe548e9c6e | turn=2
OK | rec=69b8db0fbc1a32fe548e9c6e | turn=3
OK | rec=69b79664bc1a32fe548e950a | turn=1
OK | rec=69b79664bc1a32fe548e950a | turn=2
OK | rec=69b79664bc1a32fe548e950a | turn=3
OK | rec=69817c83622aa3a183071086 | turn=1
OK | rec=69817c83622aa3a183071086 | turn=2
OK | rec=69b79664bc1a32fe548e950a | turn=2
OK | rec=69b79664bc1a32fe548e950a | turn=3
OK | rec=69817c83622aa3a183071086 | turn=1
OK | rec=69817c83622aa3a183071086 | turn=2
OK | rec=69817c83622aa3a183071086 | turn=3
OK | rec=69817c83622aa3a183071086 | turn=1
OK | rec=69817c83622aa3a183071086 | turn=2
OK | rec=69817c83622aa3a183071086 | turn=3
OK | rec=69a57775993748a05837bc3a | turn=1
OK | rec=69a57775993748a05837bc3a | turn=2
OK | rec=69a57775993748a05837bc3a | turn=3
OK | rec=69b8db0fbc1a32fe548e9c6e | turn=1
OK | rec=69b8db0fbc1a32fe548e9c6e | turn=2
OK | rec=69b8db0fbc1a32fe548e9c6e | turn=3
OK | rec=69817c83622aa3a183071086 | turn=1
OK | rec=69817c83622aa3a183071086 | turn=2
OK | rec=69817c83622aa3a183071086 | turn=3
OK | rec=69b79664bc1a32fe548e950a | turn=1
OK | rec=69b79664bc1a32fe548e950a | turn=2
OK | rec=69b79664bc1a32fe548e950a | turn=3
OK | rec=695b421828ae67127339da46 | turn=1
OK | rec=695b421828ae67127339da46 | turn=2
OK | rec=695b421828ae67127339da46 | turn=3
OK | rec=69817c83622aa3a183071086 | turn=1
OK | rec=69817c83622aa3a183071086 | turn=2
OK | rec=69817c83622aa3a183071086 | turn=3
OK | rec=69b8db0fbc1a32fe548e9c6e | turn=1
OK | rec=69b8db0fbc1a32fe548e9c6e | turn=2
OK | rec=695b421828ae67127339da46 | turn=1
OK | rec=695b421828ae67127339da46 | turn=2
OK | rec=695b421828ae67127339da46 | turn=3
OK | rec=69b8db0fbc1a32fe548e9c6e | turn=1
OK | rec=69b8db0fbc1a32fe548e9c6e | turn=2
OK | rec=69b8db0fbc1a32fe548e9c6e | turn=3
OK | rec=69a57775993748a05837bc3a | turn=1
OK | rec=69a57775993748a05837bc3a | turn=2
OK | rec=69a57775993748a05837bc3a | turn=3
OK | rec=69a57775993748a05837bc3a | turn=1
OK | rec=69a57775993748a05837bc3a | turn=2
OK | rec=69a57775993748a05837bc3a | turn=3
OK | rec=694ba9170d03bcc0ede26f61 | turn=2
OK | rec=694ba9170d03bcc0ede26f61 | turn=3
OK | rec=694ba9170d03bcc0ede26f61 | turn=1
OK | rec=694ba9170d03bcc0ede26f61 | turn=3
OK | rec=694ba9170d03bcc0ede26f61 | turn=2
OK | rec=693bdab11f1d4023652f6cab | turn=1
OK | rec=693bdab11f1d4023652f6cab | turn=3
OK | rec=6969c8f5774b35f1baef06d6 | turn=3
OK | rec=6969c8f5774b35f1baef06d6 | turn=1
OK | rec=6969c8f5774b35f1baef06d6 | turn=3
OK | rec=695e4f78770b5fe9194c7830 | turn=1
OK | rec=695e4f78770b5fe9194c7830 | turn=2
OK | rec=695e4f78770b5fe9194c7830 | turn=3
OK | rec=693bdab11f1d4023652f6cab | turn=1
OK | rec=693bdab11f1d4023652f6cab | turn=2
OK | rec=69a57775993748a05837bc3a | turn=2
OK | rec=69a57775993748a05837bc3a | turn=3
OK | rec=693bdab11f1d4023652f6cab | turn=2
OK | rec=693bdab11f1d4023652f6cab | turn=3
OK | rec=695e4f78770b5fe9194c7830 | turn=1
OK | rec=695e4f78770b5fe9194c7830 | turn=2
OK | rec=695e4f78770b5fe9194c7830 | turn=3
OK | rec=69a57775993748a05837bc3a | turn=1
OK | rec=69a57775993748a05837bc3a | turn=2
OK | rec=695e4f78770b5fe9194c7830 | turn=1
OK | rec=695e4f78770b5fe9194c7830 | turn=2
OK | rec=695e4f78770b5fe9194c7830 | turn=3
OK | rec=695e4f78770b5fe9194c7830 | turn=1
OK | rec=695e4f78770b5fe9194c7830 | turn=2
OK | rec=695e4f78770b5fe9194c7830 | turn=3
OK | rec=698ffccf6bca0c342047e045 | turn=1
OK | rec=698ffccf6bca0c342047e045 | turn=3
OK | rec=695e4f78770b5fe9194c7830 | turn=1
OK | rec=695e4f78770b5fe9194c7830 | turn=2
OK | rec=695e4f78770b5fe9194c7830 | turn=3
OK | rec=693bdab11f1d4023652f6cab | turn=2
OK | rec=695b421828ae67127339da46 | turn=1
OK | rec=695b421828ae67127339da46 | turn=2
OK | rec=695e516f770b5fe9194c7857 | turn=1
OK | rec=695e516f770b5fe9194c7857 | turn=2
OK | rec=698ffccf6bca0c342047e045 | turn=1
OK | rec=698ffccf6bca0c342047e045 | turn=2
OK | rec=6964e2e2d5a7fe262757aed2 | turn=1
OK | rec=6964e2e2d5a7fe262757aed2 | turn=2
OK | rec=6964e2e2d5a7fe262757aed2 | turn=3
OK | rec=693bdab11f1d4023652f6cab | turn=1
OK | rec=693bdab11f1d4023652f6cab | turn=2
OK | rec=693bdab11f1d4023652f6cab | turn=3
OK | rec=6964e2e2d5a7fe262757aed2 | turn=1
OK | rec=6964e2e2d5a7fe262757aed2 | turn=2
OK | rec=6964e2e2d5a7fe262757aed2 | turn=3
OK | rec=695e516f770b5fe9194c7857 | turn=1
OK | rec=695e516f770b5fe9194c7857 | turn=2
OK | rec=6964e2e2d5a7fe262757aed2 | turn=1
OK | rec=6964e2e2d5a7fe262757aed2 | turn=2
OK | rec=6964e2e2d5a7fe262757aed2 | turn=3
OK | rec=695e516f770b5fe9194c7857 | turn=1
OK | rec=695e516f770b5fe9194c7857 | turn=2
OK | rec=695e516f770b5fe9194c7857 | turn=3
OK | rec=698ffccf6bca0c342047e045 | turn=1
OK | rec=698ffccf6bca0c342047e045 | turn=2
OK | rec=698ffccf6bca0c342047e045 | turn=3
OK | rec=6964e2e2d5a7fe262757aed2 | turn=1
OK | rec=6964e2e2d5a7fe262757aed2 | turn=2
OK | rec=6964e2e2d5a7fe262757aed2 | turn=3
OK | rec=695e516f770b5fe9194c7857 | turn=1
OK | rec=695e516f770b5fe9194c7857 | turn=2
OK | rec=695e516f770b5fe9194c7857 | turn=3
OK | rec=695e516f770b5fe9194c7857 | turn=1
OK | rec=695e516f770b5fe9194c7857 | turn=2
OK | rec=6964e2e2d5a7fe262757aed2 | turn=1
OK | rec=6964e2e2d5a7fe262757aed2 | turn=2
OK | rec=6964e2e2d5a7fe262757aed2 | turn=3
OK | rec=692ea5abb2025400915291f9 | turn=1
OK | rec=692ea5abb2025400915291f9 | turn=2
OK | rec=692ea5abb2025400915291f9 | turn=3
OK | rec=692ea5abb2025400915291f9 | turn=1
OK | rec=692ea5abb2025400915291f9 | turn=2
OK | rec=692ea5abb2025400915291f9 | turn=3
OK | rec=692ea5abb2025400915291f9 | turn=1
OK | rec=692ea5abb2025400915291f9 | turn=2
OK | rec=696a1e05774b35f1baef0ab9 | turn=1
OK | rec=696a1e05774b35f1baef0ab9 | turn=2
OK | rec=696a1e05774b35f1baef0ab9 | turn=3
OK | rec=692ea5abb2025400915291f9 | turn=1
OK | rec=692ea5abb2025400915291f9 | turn=3
OK | rec=694ba9170d03bcc0ede26f61 | turn=1
OK | rec=694ba9170d03bcc0ede26f61 | turn=3
OK | rec=692ea5abb2025400915291f9 | turn=1
OK | rec=692ea5abb2025400915291f9 | turn=2
OK | rec=696a1e05774b35f1baef0ab9 | turn=1
OK | rec=698d50ea6bca0c342047d6e4 | turn=1
OK | rec=698d50ea6bca0c342047d6e4 | turn=2
OK | rec=69a0253e993748a05837ae98 | turn=1
OK | rec=69a0253e993748a05837ae98 | turn=2
OK | rec=69a0253e993748a05837ae98 | turn=3
OK | rec=69a0253e993748a05837ae98 | turn=1
OK | rec=69a0253e993748a05837ae98 | turn=2
OK | rec=69a0253e993748a05837ae98 | turn=3
OK | rec=698ffccf6bca0c342047e045 | turn=1
OK | rec=69a0253e993748a05837ae98 | turn=1
OK | rec=69a0253e993748a05837ae98 | turn=2
OK | rec=69a0253e993748a05837ae98 | turn=3
OK | rec=698d50ea6bca0c342047d6e4 | turn=3
OK | rec=698d50ea6bca0c342047d6e4 | turn=2
OK | rec=69817c29622aa3a18307107e | turn=1
OK | rec=69817c29622aa3a18307107e | turn=2
OK | rec=69817c29622aa3a18307107e | turn=3
OK | rec=696a1e05774b35f1baef0ab9 | turn=2
OK | rec=696a1e05774b35f1baef0ab9 | turn=3
OK | rec=69a0253e993748a05837ae98 | turn=1
OK | rec=69a0253e993748a05837ae98 | turn=2
OK | rec=69a0253e993748a05837ae98 | turn=3
OK | rec=69817c29622aa3a18307107e | turn=1
OK | rec=69817c29622aa3a18307107e | turn=2
OK | rec=69817c29622aa3a18307107e | turn=3
OK | rec=69a0253e993748a05837ae98 | turn=1
OK | rec=69a0253e993748a05837ae98 | turn=2
OK | rec=69a0253e993748a05837ae98 | turn=3
OK | rec=698d50ea6bca0c342047d6e4 | turn=2
OK | rec=698d50ea6bca0c342047d6e4 | turn=3
OK | rec=69b8dcebbc1a32fe548e9c8b | turn=1
OK | rec=69b8dcebbc1a32fe548e9c8b | turn=2
OK | rec=69b8dcebbc1a32fe548e9c8b | turn=3
OK | rec=69968993a28413914bf03b10 | turn=1
OK | rec=69968993a28413914bf03b10 | turn=2
OK | rec=69968993a28413914bf03b10 | turn=3
OK | rec=69968993a28413914bf03b10 | turn=1
OK | rec=69968993a28413914bf03b10 | turn=2
OK | rec=69968993a28413914bf03b10 | turn=3
OK | rec=69b8d78ebc1a32fe548e9c0a | turn=1
OK | rec=69b8d78ebc1a32fe548e9c0a | turn=2
OK | rec=69b8d78ebc1a32fe548e9c0a | turn=3
OK | rec=69968993a28413914bf03b10 | turn=1
OK | rec=69968993a28413914bf03b10 | turn=2
OK | rec=69968993a28413914bf03b10 | turn=3
OK | rec=69817c29622aa3a18307107e | turn=1
OK | rec=69817c29622aa3a18307107e | turn=2
OK | rec=69817c29622aa3a18307107e | turn=3
OK | rec=69968993a28413914bf03b10 | turn=1
OK | rec=69968993a28413914bf03b10 | turn=2
OK | rec=696a1e05774b35f1baef0ab9 | turn=1
OK | rec=696a1e05774b35f1baef0ab9 | turn=2
OK | rec=69b8d78ebc1a32fe548e9c0a | turn=1
OK | rec=69b8d78ebc1a32fe548e9c0a | turn=2
OK | rec=69b8d78ebc1a32fe548e9c0a | turn=3
OK | rec=69b8dcebbc1a32fe548e9c8b | turn=1
OK | rec=69b8dcebbc1a32fe548e9c8b | turn=2
OK | rec=69b8dcebbc1a32fe548e9c8b | turn=3
OK | rec=69968993a28413914bf03b10 | turn=1
OK | rec=69968993a28413914bf03b10 | turn=3
OK | rec=69b8dcebbc1a32fe548e9c8b | turn=1
OK | rec=69b8dcebbc1a32fe548e9c8b | turn=2
OK | rec=69b8dcebbc1a32fe548e9c8b | turn=3
OK | rec=69b8d78ebc1a32fe548e9c0a | turn=1
OK | rec=69b8d78ebc1a32fe548e9c0a | turn=2
OK | rec=69706aa640b8c95a0c6a8fe2 | turn=1
OK | rec=69706aa640b8c95a0c6a8fe2 | turn=2
OK | rec=69b8dcebbc1a32fe548e9c8b | turn=1
OK | rec=69b8dcebbc1a32fe548e9c8b | turn=2
OK | rec=69b8dcebbc1a32fe548e9c8b | turn=3
OK | rec=6948e883d683a39e8780843e | turn=1
OK | rec=69706aa640b8c95a0c6a8fe2 | turn=1
OK | rec=69706aa640b8c95a0c6a8fe2 | turn=2
OK | rec=695b421828ae67127339da46 | turn=1
OK | rec=695b421828ae67127339da46 | turn=2
OK | rec=69817c29622aa3a18307107e | turn=1
OK | rec=69817c29622aa3a18307107e | turn=2
OK | rec=69817c29622aa3a18307107e | turn=3
OK | rec=6964dad3d5a7fe262757ae89 | turn=2
OK | rec=6964dad3d5a7fe262757ae89 | turn=3
OK | rec=69b8dcebbc1a32fe548e9c8b | turn=1
OK | rec=69b8dcebbc1a32fe548e9c8b | turn=2
OK | rec=69b8dcebbc1a32fe548e9c8b | turn=3
OK | rec=698ffccf6bca0c342047e045 | turn=1
OK | rec=698ffccf6bca0c342047e045 | turn=2
OK | rec=698ffccf6bca0c342047e045 | turn=3
OK | rec=6964dad3d5a7fe262757ae89 | turn=1
OK | rec=6964dad3d5a7fe262757ae89 | turn=2
OK | rec=6964dad3d5a7fe262757ae89 | turn=3
OK | rec=6964dad3d5a7fe262757ae89 | turn=1
OK | rec=6964dad3d5a7fe262757ae89 | turn=2
OK | rec=6964dad3d5a7fe262757ae89 | turn=3
OK | rec=6964dad3d5a7fe262757ae89 | turn=1
OK | rec=6964dad3d5a7fe262757ae89 | turn=2
OK | rec=6964dad3d5a7fe262757ae89 | turn=3
OK | rec=696a1e05774b35f1baef0ab9 | turn=2
OK | rec=696a1e05774b35f1baef0ab9 | turn=3
OK | rec=69b4f86fc38a976c56f23889 | turn=1
OK | rec=69b4f86fc38a976c56f23889 | turn=2
OK | rec=69b4f86fc38a976c56f23889 | turn=3
OK | rec=6940f8eec64ccd7e023f9515 | turn=1
OK | rec=69b8d78ebc1a32fe548e9c0a | turn=1
OK | rec=69b8d78ebc1a32fe548e9c0a | turn=2
OK | rec=69b8d78ebc1a32fe548e9c0a | turn=3
OK | rec=69b4f86fc38a976c56f23889 | turn=1
OK | rec=69b4f86fc38a976c56f23889 | turn=2
OK | rec=6940f8eec64ccd7e023f9515 | turn=1
OK | rec=6940f8eec64ccd7e023f9515 | turn=1
OK | rec=6940f8eec64ccd7e023f9515 | turn=2
OK | rec=6940f8eec64ccd7e023f9515 | turn=3
OK | rec=69b4f86fc38a976c56f23889 | turn=1
OK | rec=69b4f86fc38a976c56f23889 | turn=2
OK | rec=69b4f86fc38a976c56f23889 | turn=3
OK | rec=6940f8eec64ccd7e023f9515 | turn=1
OK | rec=6940f8eec64ccd7e023f9515 | turn=2
OK | rec=69817c29622aa3a18307107e | turn=2
OK | rec=6940f8eec64ccd7e023f9515 | turn=1
OK | rec=6940f8eec64ccd7e023f9515 | turn=2
OK | rec=69706aa640b8c95a0c6a8fe2 | turn=1
OK | rec=6964dad3d5a7fe262757ae89 | turn=1
OK | rec=6964dad3d5a7fe262757ae89 | turn=2
OK | rec=6964dad3d5a7fe262757ae89 | turn=3
OK | rec=69a118b7993748a05837b044 | turn=1
OK | rec=69a118b7993748a05837b044 | turn=2
OK | rec=69a118b7993748a05837b044 | turn=3
OK | rec=69b4f86fc38a976c56f23889 | turn=1
OK | rec=69b4f86fc38a976c56f23889 | turn=2
OK | rec=695e539e770b5fe9194c7868 | turn=1
OK | rec=695e539e770b5fe9194c7868 | turn=2
OK | rec=695e539e770b5fe9194c7868 | turn=3
OK | rec=69a118b7993748a05837b044 | turn=1
OK | rec=69a118b7993748a05837b044 | turn=2
OK | rec=69a118b7993748a05837b044 | turn=3
OK | rec=69a118b7993748a05837b044 | turn=1
OK | rec=69a118b7993748a05837b044 | turn=2
OK | rec=69a118b7993748a05837b044 | turn=3
OK | rec=69706aa640b8c95a0c6a8fe2 | turn=1
OK | rec=69706aa640b8c95a0c6a8fe2 | turn=2
OK | rec=69706aa640b8c95a0c6a8fe2 | turn=3
OK | rec=69b4f5f9c38a976c56f23848 | turn=1
OK | rec=69b4f5f9c38a976c56f23848 | turn=2
OK | rec=69b4f5f9c38a976c56f23848 | turn=3
OK | rec=695e539e770b5fe9194c7868 | turn=1
OK | rec=695e539e770b5fe9194c7868 | turn=2
OK | rec=695e539e770b5fe9194c7868 | turn=3
OK | rec=69b4f86fc38a976c56f23889 | turn=1
OK | rec=69b4f86fc38a976c56f23889 | turn=2
OK | rec=69b4f86fc38a976c56f23889 | turn=3
OK | rec=69b4f5f9c38a976c56f23848 | turn=1
OK | rec=69b4f5f9c38a976c56f23848 | turn=2
OK | rec=69b4f5f9c38a976c56f23848 | turn=3
OK | rec=695e539e770b5fe9194c7868 | turn=1
OK | rec=695e539e770b5fe9194c7868 | turn=3
OK | rec=695e539e770b5fe9194c7868 | turn=1
OK | rec=695e539e770b5fe9194c7868 | turn=2
OK | rec=695e539e770b5fe9194c7868 | turn=3
OK | rec=69b4f5f9c38a976c56f23848 | turn=1
OK | rec=69b4f5f9c38a976c56f23848 | turn=2
OK | rec=69b4f5f9c38a976c56f23848 | turn=3
OK | rec=69b4f5f9c38a976c56f23848 | turn=1
OK | rec=69b4f5f9c38a976c56f23848 | turn=2
OK | rec=69b4f5f9c38a976c56f23848 | turn=3
OK | rec=6993e300a28413914bf02c25 | turn=1
OK | rec=6993e300a28413914bf02c25 | turn=2
OK | rec=6993e300a28413914bf02c25 | turn=3
OK | rec=6993e300a28413914bf02c25 | turn=1
OK | rec=6993e300a28413914bf02c25 | turn=2
OK | rec=69b4f5f9c38a976c56f23848 | turn=1
OK | rec=69b4f5f9c38a976c56f23848 | turn=2
OK | rec=69b4f5f9c38a976c56f23848 | turn=3
OK | rec=69706aa640b8c95a0c6a8fe2 | turn=3
OK | rec=697dc70b622aa3a183070763 | turn=1
OK | rec=697dc70b622aa3a183070763 | turn=2
OK | rec=697dc70b622aa3a183070763 | turn=3
OK | rec=697dc70b622aa3a183070763 | turn=1
OK | rec=697dc70b622aa3a183070763 | turn=2
OK | rec=697dc70b622aa3a183070763 | turn=3
OK | rec=69a118b7993748a05837b044 | turn=1
OK | rec=69a118b7993748a05837b044 | turn=2
OK | rec=69a118b7993748a05837b044 | turn=3
OK | rec=69a118b7993748a05837b044 | turn=1
OK | rec=69a118b7993748a05837b044 | turn=2
OK | rec=69a118b7993748a05837b044 | turn=3
OK | rec=697dc70b622aa3a183070763 | turn=2
OK | rec=69b4f872c38a976c56f2388b | turn=1
OK | rec=69b4f872c38a976c56f2388b | turn=2
OK | rec=69b4f872c38a976c56f2388b | turn=3
OK | rec=69b3d8d6e42ed6415b95d5ce | turn=1
OK | rec=69b3d8d6e42ed6415b95d5ce | turn=2
OK | rec=69b3d8d6e42ed6415b95d5ce | turn=3
OK | rec=6993e300a28413914bf02c25 | turn=1
OK | rec=6993e300a28413914bf02c25 | turn=2
OK | rec=6993e300a28413914bf02c25 | turn=3
OK | rec=69b3d8d6e42ed6415b95d5ce | turn=1
OK | rec=69b3d8d6e42ed6415b95d5ce | turn=2
OK | rec=69b3d8d6e42ed6415b95d5ce | turn=1
OK | rec=69b3d8d6e42ed6415b95d5ce | turn=2
OK | rec=69b3d8d6e42ed6415b95d5ce | turn=3
OK | rec=69b3d8d6e42ed6415b95d5ce | turn=1
OK | rec=69b3d8d6e42ed6415b95d5ce | turn=2
OK | rec=69b3d8d6e42ed6415b95d5ce | turn=3
OK | rec=6993e300a28413914bf02c25 | turn=1
OK | rec=6993e300a28413914bf02c25 | turn=2
OK | rec=6993e300a28413914bf02c25 | turn=3
OK | rec=699291c36bca0c342047e649 | turn=1
OK | rec=699291c36bca0c342047e649 | turn=2
OK | rec=699291c36bca0c342047e649 | turn=3
OK | rec=699291c36bca0c342047e649 | turn=1
OK | rec=699291c36bca0c342047e649 | turn=2
OK | rec=69b4f872c38a976c56f2388b | turn=1
OK | rec=69b4f872c38a976c56f2388b | turn=3
OK | rec=69b3d8d6e42ed6415b95d5ce | turn=1
OK | rec=69b3d8d6e42ed6415b95d5ce | turn=2
OK | rec=69b3d8d6e42ed6415b95d5ce | turn=3
OK | rec=699291c36bca0c342047e649 | turn=1
OK | rec=699291c36bca0c342047e649 | turn=2
OK | rec=699291c36bca0c342047e649 | turn=3
OK | rec=69b4f872c38a976c56f2388b | turn=1
OK | rec=69b4f872c38a976c56f2388b | turn=2
OK | rec=69b4f872c38a976c56f2388b | turn=3
OK | rec=697dc70b622aa3a183070763 | turn=1
OK | rec=697dc70b622aa3a183070763 | turn=2
OK | rec=697dc70b622aa3a183070763 | turn=3
OK | rec=69b4f872c38a976c56f2388b | turn=1
OK | rec=69b4f872c38a976c56f2388b | turn=3
OK | rec=699291c36bca0c342047e649 | turn=2
OK | rec=699291c36bca0c342047e649 | turn=3
OK | rec=69536d2b14a8273593a95d6f | turn=1
OK | rec=697dc70b622aa3a183070763 | turn=1
OK | rec=697dc70b622aa3a183070763 | turn=2
OK | rec=699e75b7f86d87b208cbb26f | turn=1
OK | rec=699e75b7f86d87b208cbb26f | turn=2
OK | rec=699e75b7f86d87b208cbb26f | turn=3
OK | rec=699e75b7f86d87b208cbb26f | turn=1
OK | rec=699e75b7f86d87b208cbb26f | turn=2
OK | rec=699e75b7f86d87b208cbb26f | turn=3
OK | rec=6993e300a28413914bf02c25 | turn=1
OK | rec=6993e300a28413914bf02c25 | turn=2
OK | rec=6993e300a28413914bf02c25 | turn=3
OK | rec=699e75b7f86d87b208cbb26f | turn=1
OK | rec=699e75b7f86d87b208cbb26f | turn=2
OK | rec=699e75b7f86d87b208cbb26f | turn=3
OK | rec=69b4f872c38a976c56f2388b | turn=1
OK | rec=69b4f872c38a976c56f2388b | turn=2
OK | rec=69b4f872c38a976c56f2388b | turn=3
OK | rec=69afe9c7c4e802c3d59390cc | turn=1
OK | rec=69afe9c7c4e802c3d59390cc | turn=2
OK | rec=69afe9c7c4e802c3d59390cc | turn=3
OK | rec=69a14f7b993748a05837b2fd | turn=1
OK | rec=699e75b7f86d87b208cbb26f | turn=1
OK | rec=699e75b7f86d87b208cbb26f | turn=2
OK | rec=695c989ab4938aec8001b4a5 | turn=1
OK | rec=6993e728a28413914bf02cf6 | turn=1
OK | rec=6993e728a28413914bf02cf6 | turn=3
OK | rec=69a14f7b993748a05837b2fd | turn=3
OK | rec=695c989ab4938aec8001b4a5 | turn=1
OK | rec=695c989ab4938aec8001b4a5 | turn=2
OK | rec=69afe9c7c4e802c3d59390cc | turn=1
OK | rec=69afe9c7c4e802c3d59390cc | turn=2
OK | rec=699e75b7f86d87b208cbb26f | turn=1
OK | rec=699e75b7f86d87b208cbb26f | turn=2
OK | rec=699e75b7f86d87b208cbb26f | turn=3
OK | rec=69afe9c7c4e802c3d59390cc | turn=1
OK | rec=69afe9c7c4e802c3d59390cc | turn=2
OK | rec=69afe9c7c4e802c3d59390cc | turn=3
OK | rec=696dbd7b774b35f1baef17bb | turn=1
OK | rec=696dbd7b774b35f1baef17bb | turn=2
OK | rec=69afe9c7c4e802c3d59390cc | turn=1
OK | rec=69afe9c7c4e802c3d59390cc | turn=2
OK | rec=699291c36bca0c342047e649 | turn=1
OK | rec=699291c36bca0c342047e649 | turn=2
OK | rec=699291c36bca0c342047e649 | turn=3
OK | rec=696dbd7b774b35f1baef17bb | turn=1
OK | rec=696dbd7b774b35f1baef17bb | turn=2
OK | rec=696dbd7b774b35f1baef17bb | turn=3
OK | rec=69b8d5b7bc1a32fe548e9bd8 | turn=1
OK | rec=69b8d5b7bc1a32fe548e9bd8 | turn=2
OK | rec=69b8d5b7bc1a32fe548e9bd8 | turn=3
OK | rec=696dbd7b774b35f1baef17bb | turn=1
OK | rec=696dbd7b774b35f1baef17bb | turn=2
OK | rec=696dbd7b774b35f1baef17bb | turn=3
OK | rec=696dbd7b774b35f1baef17bb | turn=1
OK | rec=696dbd7b774b35f1baef17bb | turn=3
OK | rec=69b8d5b7bc1a32fe548e9bd8 | turn=1
OK | rec=69b8d5b7bc1a32fe548e9bd8 | turn=2
OK | rec=69b8d5b7bc1a32fe548e9bd8 | turn=3
OK | rec=69b8d5b7bc1a32fe548e9bd8 | turn=1
OK | rec=69b8d5b7bc1a32fe548e9bd8 | turn=2
OK | rec=69b8d5b7bc1a32fe548e9bd8 | turn=3
OK | rec=696dbd7b774b35f1baef17bb | turn=1
OK | rec=696dbd7b774b35f1baef17bb | turn=2
OK | rec=69b8d5b7bc1a32fe548e9bd8 | turn=1
OK | rec=69b8d5b7bc1a32fe548e9bd8 | turn=2
OK | rec=69745d27af17f554aa208000 | turn=1
OK | rec=69745d27af17f554aa208000 | turn=2
OK | rec=69afe9c7c4e802c3d59390cc | turn=1
OK | rec=69afe9c7c4e802c3d59390cc | turn=2
OK | rec=69afe9c7c4e802c3d59390cc | turn=3
OK | rec=6944e9a5ba7dbbec181ce04b | turn=1
OK | rec=6944e9a5ba7dbbec181ce04b | turn=3
OK | rec=693c02da1f1d4023652f6dfe | turn=1
OK | rec=693c02da1f1d4023652f6dfe | turn=2
OK | rec=693c02da1f1d4023652f6dfe | turn=3
OK | rec=6944e9a5ba7dbbec181ce04b | turn=2
OK | rec=6944e9a5ba7dbbec181ce04b | turn=1
OK | rec=69b8d5b7bc1a32fe548e9bd8 | turn=1
OK | rec=69b8d5b7bc1a32fe548e9bd8 | turn=2
OK | rec=69b8d5b7bc1a32fe548e9bd8 | turn=3
OK | rec=69745d27af17f554aa208000 | turn=1
OK | rec=69745d27af17f554aa208000 | turn=2
OK | rec=69745d27af17f554aa208000 | turn=3
OK | rec=693c02da1f1d4023652f6dfe | turn=1
OK | rec=693c02da1f1d4023652f6dfe | turn=2
OK | rec=693c02da1f1d4023652f6dfe | turn=3
OK | rec=6994151aa28413914bf02f60 | turn=1
OK | rec=6994151aa28413914bf02f60 | turn=2
OK | rec=6994151aa28413914bf02f60 | turn=3
OK | rec=6994151aa28413914bf02f60 | turn=1
OK | rec=6994151aa28413914bf02f60 | turn=2
OK | rec=693818215dcbf874d2f16eb6 | turn=1
OK | rec=69a14f7b993748a05837b2fd | turn=1
OK | rec=69a14f7b993748a05837b2fd | turn=3
OK | rec=69745d27af17f554aa208000 | turn=1
OK | rec=69745d27af17f554aa208000 | turn=2
OK | rec=693818215dcbf874d2f16eb6 | turn=2
OK | rec=693818215dcbf874d2f16eb6 | turn=3
OK | rec=69a14f7b993748a05837b2fd | turn=1
OK | rec=69a14f7b993748a05837b2fd | turn=2
OK | rec=69a14f7b993748a05837b2fd | turn=3
OK | rec=6994151aa28413914bf02f60 | turn=2
OK | rec=6994151aa28413914bf02f60 | turn=3
OK | rec=693818215dcbf874d2f16eb6 | turn=1
OK | rec=693818215dcbf874d2f16eb6 | turn=3
OK | rec=69745d27af17f554aa208000 | turn=1
OK | rec=693818215dcbf874d2f16eb6 | turn=3
OK | rec=69b8dd25bc1a32fe548e9c8f | turn=1
OK | rec=69b8dd25bc1a32fe548e9c8f | turn=2
